Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
cavallo,6449205.0,1103777445.0,860415390.0,205738649415.0,154614213750.0,137378085960.0,40604182058775.0,29706419251860.0,25404693606690.0,24418803456270.0,16827822717.643032,7354652174.134669,22586473141.23363,-368003368331.97253,-259522076682.14062,-69910558841.10938,63907371899.12812,0.00040459039093049644,0.00017682748672953385,0.0005430452977361062,-3.484065721820475e-06,-2.4570209113092887e-06,-6.618770441032961e-07,6.050419723455576e-07
cavallo,3489675.0,427135200.0,424114725.0,62458411740.0,49656447840.0,58376696355.0,10115437655310.0,6950939131140.0,6669380407350.0,8947890276195.0,10177188107.701862,-2255070535.1552806,6832268876.273291,-20823385012.940823,-87851618987.60547,72226049655.8789,192419296180.31644,0.0008357143075456036,-0.00018517833126495628,0.0005610414971674787,-9.153535572030132e-07,-3.861778087298192e-06,3.1749099118200176e-06,8.458360018013146e-06
cavallo,1897200.0,257210850.0,227324340.0,37929075870.0,29905095675.0,31782423270.0,5958085754370.0,4289973871995.0,4135684857705.0,5066840335500.0,3057991452.056454,-914157285.7258041,4544200859.903228,-13275728652.10523,-6852922210.787109,45887418811.44141,169658532810.1101,0.0008495912582406288,-0.0002539771777606937,0.0012624997115891405,-2.677784215044172e-06,-1.3822704127099897e-06,9.255733450300173e-06,3.422101739285124e-05
cavallo,3400425.0,538440150.0,498232515.0,95964953250.0,78566104605.0,78745963755.0,18656004149940.0,13979250393645.0,12207605784555.0,13218476109825.0,10705670915.579298,-326501499.083243,5744606864.839136,70059766534.01357,21801846089.40625,-165742020515.7578,-2841643003.7296977,0.0009258646193421369,-2.8237014620301e-05,0.0004968140988197664,3.2857588369907792e-06,1.0224928228414923e-06,-7.773196165390646e-06,-1.3327126356529955e-07
cavallo,689265.0,106148850.0,59894910.0,16632834000.0,9285513900.0,5381813250.0,2649212254320.0,1463817841110.0,839686622070.0,500930327790.0,285596933.96226543,61520490.566038445,177138351.50943378,-258955661.85111585,-470573541.8125,179587919.88378906,2482573315.350468,0.0006011475597083326,0.00012949331164990686,0.00037285515031027075,-6.565379664018706e-07,-1.193059051019058e-06,4.553145772832496e-07,6.294141723925095e-06
cavallo,729810.0,88700730.0,145433130.0,10920000150.0,17557615980.0,29704640430.0,1361576615190.0,2146303337160.0,3564002640210.0,6206422088760.0,139359294.8008386,-118251433.68972743,723405174.8008393,490130670.2638329,-1038881268.5205078,845190638.8164062,-1293605624.0340858,0.0002616473378248871,-0.00022201728893010415,0.0013581945748641067,1.0771777025650885e-06,-2.2831865173025095e-06,1.857505693450493e-06,-2.843003343113044e-06
cavallo,1467015.0,270250530.0,188471520.0,50468791650.0,35174230035.0,28873066050.0,9546559906650.0,6662394952395.0,5496047568345.0,5011098084180.0,683786748.6998103,454388608.76673144,4659602758.138363,-2630220484.5385184,11115040785.949219,60356708832.71875,104430139851.5813,0.0003177251338328397,0.00021113407331604762,0.0021651090968820806,-1.009033928786679e-06,4.264073426087056e-06,2.3154700299886577e-05,4.006263159975031e-05
cavallo,1271430.0,153645150.0,163436640.0,19544413800.0,19450600320.0,22536697530.0,2602534539000.0,2443036994670.0,2648265858540.0,3317474595480.0,977263332.7918162,-299796531.02286494,1527648432.1419952,4508747036.881818,3147455895.0322266,1907980345.0429688,27738176879.989918,0.0006045423014544739,-0.0001854563440079864,0.0009450145810158798,2.4735730093061556e-06,1.7267462304377967e-06,1.0467494949658762e-06,1.521762145812341e-05
cavallo,1020765.0,95928705.0,122094765.0,9745621875.0,10942147920.0,15451165785.0,1055646464535.0,1070764710990.0,1311777040950.0,2070040901535.0,730504347.4818879,-531984415.7769181,847283754.948787,2477950734.0399637,5069609340.098633,-13018871957.935059,19221881101.114487,0.0007010859500722607,-0.0005105606843330176,0.0008131624929635219,2.353847059384824e-06,4.815707137956582e-06,-1.2366845334625105e-05,1.8259187999245084e-05
cavallo,9748650.0,1505113020.0,1278335145.0,271044963120.0,194058720195.0,209952470865.0,53218859451570.0,35565965656365.0,31422918362925.0,38241254832375.0,38667638775.2425,-3305927285.737101,42325082155.57141,-568242982498.3518,1044804897731.4844,-125042781206.51562,-389827661639.7226,0.0004068728358829336,-3.478598778138575e-05,0.00044535758456090235,-1.915018108308919e-06,3.521064686111534e-06,-4.214028112955749e-07,-1.3137461511228715e-06
cavallo,654075.0,41840145.0,105553170.0,2974108605.0,6732101745.0,17697409530.0,232207165935.0,481267445835.0,1130063009985.0,3084905854080.0,297660592.7368422,-19967876.999999754,663473518.0000013,3876378180.172855,3867035417.2595215,4432408863.504883,14797467806.844057,0.0006957708706261226,-4.6674190349166693e-05,0.0015508453538031967,1.1203591504873618e-05,1.1176588850761267e-05,1.2810643332812138e-05,4.276795939631625e-05
cavallo,2505375.0,275062380.0,241684665.0,33862682670.0,26049973290.0,26401298775.0,4504239346560.0,3158102770740.0,2827957304220.0,3207863769855.0,3663884928.6381645,-484321641.65801823,3086833955.89618,-18015367975.60575,-2164171422.484375,22829190181.24414,65471947838.90542,0.0005837089419371923,-7.715932091638155e-05,0.0004917765206675516,-1.813265040914038e-06,-2.1782604653148495e-07,2.297781123543003e-06,6.589817889792107e-06
cavallo,253725.0,36335460.0,27340590.0,5234516070.0,3928181670.0,2981200410.0,758454879810.0,567648688440.0,429596635440.0,328947441330.0,30986053.597990163,12789358.160804179,35066361.13567831,-44811994.02971026,-69006473.9284668,-91512930.14086914,145596329.12530765,0.00048132646948762057,0.00019866539606553345,0.000544708533141785,-1.3819302277009006e-06,-2.128049293356093e-06,-2.822112408193713e-06,4.48995793686739e-06
cavallo,2086155.0,297394770.0,257386545.0,52538874000.0,33003019785.0,36272104995.0,10124822209170.0,5551713376275.0,4277008692795.0,5550127686315.0,10143342880.139341,-3689082360.511556,4516155150.891088,-256928233644.3345,121353859930.55469,16494015592.753906,-39460300428.03375,0.0023307085009465576,-0.0008476668609094837,0.0010377092962503547,-4.087383603520085e-05,1.9305771509357044e-05,2.6239766620336764e-06,-6.277604554071488e-06
cavallo,1614660.0,307790355.0,174045915.0,59605928955.0,33557226585.0,21893509755.0,11724246011955.0,6553870011375.0,4226466151065.0,3161636588025.0,934194576.8485479,380177569.0153195,3132915866.387398,5864312985.057094,-16057045874.511719,-28886582891.935547,126311284222.8215,0.00035832339854983774,0.00014582242496155047,0.0012016737074214867,1.7701677509782874e-06,-4.84688741127327e-06,-8.719537582929263e-06,3.8127596955624346e-05
cavallo,2867475.0,204833595.0,364763475.0,18519533355.0,26970848415.0,50003412825.0,1840599154245.0,2514038444205.0,3855487733955.0,7260196886955.0,3887565634.0524683,914539673.3570482,3602871340.2178736,-37719116732.045555,27562977086.40039,50900021848.697266,-17219782406.76399,0.00047280107346311863,0.00011122521906777059,0.0004381768946313114,-2.7090212629797847e-06,1.979598078304043e-06,3.6556858543060217e-06,-1.2367404309915038e-06
cavallo,1014390.0,127998270.0,152913810.0,17438006700.0,19046159610.0,24640435290.0,2519440802550.0,2560641014340.0,3056298126240.0,4215515204370.0,1286864513.0769217,-248887796.92307845,1589504889.7435875,-5690116174.441144,-5233677289.450195,22143287778.541016,21884216622.684765,0.0012506129065845643,-0.00024187650522677394,0.0015447277549363756,-5.490460043881198e-06,-5.050036793513622e-06,2.1366318904759972e-05,2.111633809836799e-05
cavallo,1032495.0,134329920.0,183474795.0,19536022770.0,24605516100.0,34934755455.0,3073769569050.0,3624797616570.0,4787418409710.0,6986517675915.0,2059398275.7347498,735032916.6757231,2331207350.3679957,-3775588134.734385,-38020700835.8125,-18903105551.9375,-49916085898.64413,0.0019318100912833138,0.0006894946075221719,0.002186779476984846,-3.4854970506979666e-06,-3.509944302704435e-05,-1.7450716629859757e-05,-4.6080865807771756e-05
cavallo,3649560.0,528437265.0,344812275.0,86149024815.0,49549138995.0,38438832855.0,15077248248345.0,8166524831625.0,5435449024605.0,4886906017365.0,9634063274.24434,-377881122.33685046,5860794683.090065,-186605791762.02063,136551820652.17969,-58888814680.63867,147723951295.20703,0.0007233166768531646,-2.8370969742844417e-05,0.00044002311519216266,-7.333711967993767e-06,5.366562912716878e-06,-2.3143633481383987e-06,5.805633894550332e-06
cavallo,2897820.0,262916220.0,389747355.0,24545188710.0,35307712080.0,64478738235.0,2354500874820.0,3299582413890.0,5785260113310.0,11803925334615.0,691071221.9957783,-53663482.18056698,12058987964.280628,2140858774.9393213,8072113759.400391,-50394180826.88281,-112044258713.44553,8.229624073233573e-05,-6.3905176594002754e-06,0.0014360450050730665,1.4976471542787882e-07,5.646882616590761e-07,-3.525347042554493e-06,-7.838105305205106e-06
cavallo,1470840.0,180960750.0,196258200.0,25546058100.0,25203012465.0,28326032910.0,3909394705140.0,3654694165155.0,3771389757015.0,4426407874770.0,3282050430.5305142,1056925150.5062424,2138765044.5353682,-41190299491.92738,-14057919137.216797,4317461548.158203,76025380559.73639,0.0015171006193598713,0.0004885548940790834,0.0009886264219301985,-1.569933906991591e-05,-5.358058617560665e-06,1.6455644557559897e-06,2.8976439648383974e-05
cavallo,5221380.0,874046415.0,788003550.0,159946633755.0,139622596470.0,133961626560.0,31273092664635.0,26640434046390.0,24678820036080.0,24678814026240.0,13633372591.408705,7712703322.063376,15037205274.324091,-65975302192.89548,-80669682261.4375,-74014394300.91406,-77281023257.73964,0.0005000721876898734,0.00028290200369772634,0.0005515647788436154,-1.0590540731217609e-06,-1.2949323873747034e-06,-1.1880998365849694e-06,-1.2405366816938979e-06
cavallo,2746350.0,297132885.0,302135475.0,36418218975.0,33631755435.0,37215276555.0,4883814583515.0,4181124786195.0,4215109674555.0,5077379928945.0,4270841055.789694,943137688.6838443,3976306557.1935916,19516471777.61428,-29449369847.515625,-18798310946.41211,108303955377.21344,0.0005662414292536223,0.00012504413670448605,0.0005271911266853573,1.561390736998105e-06,-2.3560597332497508e-06,-1.5039351844632396e-06,8.664721504642205e-06
cavallo,4221270.0,531759405.0,157469385.0,88067766195.0,20173542660.0,10558254855.0,16383197868645.0,3343862370330.0,1373126797350.0,1200561264705.0,21081275208.648964,336899547.0704955,4684049411.548569,-22100933544.190804,-26278839884.08008,17953105901.431152,457232678999.1712,0.001183070472624864,1.890663171155182e-05,0.00026286647730140435,-6.036744435239679e-07,-7.17791581598022e-07,4.903788879733554e-07,1.2489050858593667e-05
cavallo,2830755.0,380564040.0,336893760.0,63396613860.0,47745347790.0,44486628840.0,11596805138550.0,8206905218160.0,6637022775480.0,6535062411660.0,12233942226.064312,2453667529.2955527,4392235108.667686,-215615381854.22144,2211110017.6171875,72250565663.36328,195163387986.75034,0.0015267286626374106,0.0003062042043632703,0.0005481267697307538,-1.5992782545801727e-05,1.640040770398458e-07,5.359022049023239e-06,1.4475802227710696e-05
cavallo,3294090.0,495713370.0,319692225.0,84854942400.0,50506761660.0,34877040795.0,15849987583260.0,9107619311310.0,5740077650670.0,4206689953995.0,10257179376.901995,2397660142.5708294,3850833640.5352993,-6583235842.411932,150799759664.54688,26195504261.88672,74416117377.15472,0.0009452725123918744,0.00022096154737564195,0.0003548818887177711,-3.342725868229314e-07,7.657059075810981e-06,1.3301116931493462e-06,3.7785776861773093e-06
cavallo,4928640.0,511173000.0,496033905.0,69356560560.0,46803581535.0,61374072945.0,10733950514430.0,5873609331165.0,5469782812635.0,8899529392065.0,16340345959.420532,-4642484584.774419,11451653188.3229,151175456530.3317,-143665216507.3789,38850653958.6582,417587605267.38135,0.0006726777338963029,-0.00019111566045724776,0.000471426500712877,2.8032610668434283e-06,-2.663997961957294e-06,7.204114223518932e-07,7.743367228446652e-06
cavallo,3795675.0,459978690.0,502792680.0,69856709400.0,57470432730.0,71160147000.0,11990438367150.0,8404446471060.0,7720815770010.0,10724314962540.0,14114214256.417871,-3460473706.401745,4557901269.903923,103995706591.46533,-10381935140.996094,14057551921.023438,90591103499.18178,0.0009796674237774225,-0.00024019143392687187,0.0003163638665105453,3.705039662817951e-06,-3.6987566828408636e-07,5.008263238608439e-07,3.227475850339191e-06
cavallo,2250120.0,264083100.0,323949960.0,36479366190.0,36426460320.0,49928283960.0,5583452694090.0,4887392079240.0,5405626697850.0,8201894167260.0,5485515326.219402,-1593605135.031731,3289181785.8930216,14483974918.822086,9518521560.5625,4706139684.912109,66627511412.229294,0.001083443012620446,-0.0003147526250038106,0.0006496456232891948,1.9071004315913543e-06,1.2533007463766468e-06,6.196559352337642e-07,8.77282351580142e-06
cavallo,4197045.0,576976005.0,478223940.0,92644852485.0,61921921065.0,60107178120.0,16313408698545.0,9476274761295.0,7400612413575.0,8189966953830.0,13326829841.506773,-3820461586.7370453,5616902988.5387945,-86791669367.26888,-29545893225.617188,8190574341.699219,61160496338.64897,0.000756553424283499,-0.00021688453519435694,0.000318867070442522,-2.405021579862796e-06,-8.187250149923851e-07,2.2696311969643822e-07,1.694774563064715e-06
cavallo,3725295.0,419660385.0,330596025.0,59073805665.0,39194873430.0,33639241215.0,9496379559525.0,5894333340540.0,4242724849830.0,3882195270645.0,11798398284.282972,1952707338.1952882,4300965522.524471,183405214803.26706,211961028776.7168,106630530484.50977,133562305869.74149,0.0008501620479550814,0.00014070703748902242,0.00030991644532669884,6.847152587124904e-06,7.913240133956646e-06,3.980887421640021e-06,4.986343976965684e-06
cavallo,1271940.0,201500490.0,180375270.0,33440859120.0,29394158040.0,27272687580.0,5761727240430.0,4985581454610.0,4536555876000.0,4377785740080.0,1519190275.3688855,819142481.968725,1693463695.5613453,-17306887344.186924,-16241914255.66211,-16305110912.960938,29910582044.009148,0.0009390288194119205,0.0005063213017121687,0.0010467492061675997,-9.48532909998762e-06,-8.901652785096653e-06,-8.936288770215021e-06,1.6392994801280707e-05
cavallo,1636335.0,249590940.0,172693395.0,39720702810.0,26564424570.0,20739067125.0,6590828800770.0,4280280429240.0,3203505339690.0,2742303973905.0,1650480434.9462388,223420564.1935499,2513576209.859749,28714393739.518894,20131671614.126953,-6992370093.5390625,23022207339.495968,0.0006164046993722932,8.344084715539155e-05,0.0009387449588509753,8.383379029584185e-06,5.877590004906538e-06,-2.0414740196513427e-06,6.721503228502548e-06
cavallo,3202035.0,463677210.0,437221215.0,72288892260.0,60824758830.0,65505782865.0,11897804617110.0,9124356786090.0,8834431851960.0,10549328528745.0,5145168011.706615,-2487951094.785381,5805501373.362269,-60248987677.62443,-25769574311.503906,28166887128.660156,19432789924.931618,0.0005018193592017087,-0.0002426552488217523,0.0005662230994977691,-3.2838594992019053e-06,-1.404565697369376e-06,1.5352307719312967e-06,1.059180481710924e-06
cavallo,3403995.0,447802950.0,407663400.0,65449848360.0,56282814090.0,54790043580.0,10415953002090.0,8566293275820.0,7733335930860.0,7905747963450.0,6540395781.866803,2653806665.7734632,5968159969.841931,85076422296.05544,29772916874.683594,-110054803373.25,-85420126418.02032,0.0005644509428116974,0.00022902951510806667,0.0005150656984961212,3.979577205047457e-06,1.3926728243220575e-06,-5.147978429159593e-06,-3.995654480656116e-06
cavallo,3739065.0,492522300.0,422266230.0,71580817440.0,58574768115.0,55223017260.0,11236571594730.0,8834886972645.0,7895207346945.0,8067077130960.0,6704112703.043027,2952430762.7664814,7534953800.709267,41527149834.590004,-26803824504.570312,-45812958637.75,128641084273.33432,0.000479529441565016,0.00021118044066982308,0.0005389575546115517,1.5361180324042306e-06,-9.914920316677533e-07,-1.6946530682107846e-06,4.758522798877562e-06
cavallo,2038215.0,267086745.0,280764435.0,43414276065.0,40251726795.0,42753827085.0,8059151896965.0,6969638802615.0,6528459448035.0,7019132756295.0,8415353304.30251,3460485902.398344,4078482255.887652,164677405866.38486,82394561009.63672,-27347103702.753906,6163252061.458989,0.0020256871213415197,0.000832984840040915,0.0009817447564735705,2.7765725993753825e-05,1.3892281046893735e-05,-4.6109069069834786e-06,1.0391660414407852e-06
cavallo,1924485.0,250604055.0,291186030.0,35323970115.0,38184350760.0,45520206570.0,5316083056935.0,5411616477000.0,6005209858410.0,7359224454210.0,2690620214.926461,266466298.7796477,1462027853.5325305,15500915651.019495,-2508180565.8085938,-3010978967.5429688,29319358177.900227,0.0007264794601168475,7.194708930039907e-05,0.00039475404214159445,3.0169702451810343e-06,-4.881715575355815e-07,-5.860320872945071e-07,5.706477812148632e-06
cavallo,7922340.0,1148700285.0,1180675755.0,210358659345.0,156009599250.0,231122112375.0,42064394651235.0,27406585846710.0,29526154128600.0,48870641166255.0,43802775002.86358,-15182570773.135845,55164600018.1938,-1138948325837.4219,459380577221.6875,539939205466.3906,-2016254129460.1492,0.0006979023666505341,-0.00024190138806772017,0.0008789284447277751,-6.447187908586542e-06,2.6003926918506544e-06,3.05640689562912e-06,-1.141330905819226e-05
