Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
Motorcycles,9167505.0,1235755500.0,1068991875.0,234306312420.0,142377997185.0,182386972395.0,48860816111880.0,27686641720095.0,23869088513145.0,35073741989925.0,67729729611.45506,-1719288716.296188,57735431019.67317,-982634861909.5011,828483119288.1562,-315233494693.53125,341543325685.22363,0.0008058923455827338,-2.045721464205467e-05,0.0006869736848883745,-3.861573266502402e-06,3.2557854287550302e-06,-1.2388093309137834e-06,1.342202100641378e-06
Motorcycles,3264765.0,437486415.0,440834055.0,64570941135.0,58500213765.0,65568843855.0,10269324105945.0,8672078873475.0,8614692739665.0,10407705523575.0,5946702235.85957,-572616999.8062897,6043988605.772874,22916650950.672337,106670490672.03125,-17052664933.996094,-78124644652.96783,0.0005579205281309589,-5.3723015930107636e-05,0.0005670479504785366,1.18992978417624e-06,5.538784625055339e-06,-8.854467412457747e-07,-4.05656314052399e-06
Motorcycles,9812910.0,1290779910.0,1226303160.0,227843724000.0,163323866760.0,231101175090.0,44834374672740.0,28669143449130.0,30928998152670.0,48752515545360.0,58055885727.80468,2017232693.4982538,77852094009.46573,-409171173313.5043,-334799886383.4531,26011002421.109375,414087995792.1311,0.0006029074131837701,2.094885866919579e-05,0.0008084900268381722,-1.3564709275911608e-06,-1.109917662972836e-06,8.623082681023678e-08,1.3727710170974024e-06
Motorcycles,2481660.0,339716865.0,331083330.0,55224734175.0,46215661950.0,50492271540.0,9724426910715.0,7794589294710.0,7248669450540.0,8383174712250.0,8720560208.611286,893341035.2250352,6321768165.69051,-222873007330.0609,182364041956.27344,98368102316.0586,-39902386263.510124,0.0014159888171805678,0.00014505500627792826,0.0010264883004404337,-2.297215677630526e-05,1.8796782133316576e-05,1.0139080973792488e-05,-4.1128528033749375e-06
Motorcycles,4949040.0,670353690.0,831427755.0,107617974360.0,111525428100.0,148111850685.0,18948878735880.0,18013631349330.0,19751637577320.0,27471622425495.0,16817724271.77762,-1092506596.9646502,8433829940.706141,-184074982119.6048,230012877357.0078,56778569321.53125,-244569824159.67264,0.0006866339927943373,-4.460485584763967e-05,0.0003443363818524174,-3.378254446581557e-06,4.2213342451797075e-06,1.0420343496563255e-06,-4.488492061513489e-06
Motorcycles,5369025.0,652761240.0,350611995.0,112207461810.0,39488217015.0,33715264875.0,21738905578050.0,6403383372975.0,3516832081035.0,3889600910265.0,32845336201.283775,-3138874610.588224,10819344100.207548,110210110570.8924,-160827200279.2207,-172285389676.55078,274836605962.51007,0.0011394174314076084,-0.00010888877569678226,0.00037532723637311136,1.6499959287778561e-06,-2.4078029168363837e-06,-2.5793476667583883e-06,4.114679484198194e-06
Motorcycles,1790865.0,235427730.0,233232690.0,33727835610.0,30833816385.0,32488720740.0,5132369330250.0,4454840341875.0,4324561882275.0,4773330630750.0,2778425100.0213575,172966589.7928229,2113741227.5096111,-32009003137.256027,16830726186.703125,8530969583.5703125,-8391519027.302441,0.0008663093385656866,5.3930758110496126e-05,0.000659061770169294,-7.457873745544875e-06,3.9214414272142865e-06,1.9876562168628975e-06,-1.955165213068365e-06
Motorcycles,2176170.0,272642175.0,304090560.0,37924929825.0,36616816290.0,47366072520.0,5661612920295.0,4973071647270.0,5545160669070.0,7910318998080.0,3766865156.922308,-1481269647.8486085,4873496718.884462,-33690283425.481426,44734251136.8418,24861795539.916016,-70465688049.70934,0.0007954162076444982,-0.0003127868497297905,0.001029093985745489,-4.822504229228852e-06,6.40336302827415e-06,3.5587742799096004e-06,-1.0086619763436684e-05
Motorcycles,1354050.0,188290215.0,222812370.0,27448192605.0,31836253005.0,38148096900.0,4160258062245.0,4755656260725.0,5589998771295.0,6762711417660.0,1265108476.0932245,852619422.8135642,1483754944.3728864,-8451498613.675849,1860879900.0605469,4635102485.076172,-2966210631.816285,0.000690014730888524,0.0004650351908160621,0.0008092687607371073,-3.961384252114681e-06,8.722311471776249e-07,2.1725640422642577e-06,-1.390321482904623e-06
Motorcycles,2995485.0,370732770.0,402020505.0,54700455960.0,50386159920.0,61495590645.0,9086460656220.0,7667461530450.0,7684419912750.0,10234097325765.0,8817139317.829231,630552592.4891452,7540893345.412446,134035081108.35953,170098683612.90234,-95762864306.14453,-43262069499.49859,0.0009826376600834553,7.027276100652973e-05,0.0008404047531483613,8.630791168757453e-06,1.0952999798288955e-05,-6.166365377734251e-06,-2.7857325432330876e-06
Motorcycles,1088340.0,141374295.0,147342825.0,22169964945.0,19029544065.0,22167912195.0,3823105479795.0,3052696513635.0,2872102136415.0,3551068376955.0,3805583146.3460646,-110143907.21766546,2220186227.9486895,-45434161338.4714,79873470574.5752,22335400562.188477,-51243243372.61687,0.0032128617094001476,-9.298893978000074e-05,0.0018743911367073392,-3.676808727925894e-05,6.463847138070906e-05,1.8075164878027103e-05,-4.146914984873525e-05
Motorcycles,4210560.0,575331510.0,643442520.0,90046957110.0,88829578440.0,105868567770.0,15145152590280.0,14109379760610.0,14914466900970.0,18403885723890.0,11433578747.292887,909502101.0319858,7540013719.244186,-283447894161.3515,100181118277.35938,170597295901.3047,-79040274411.81343,0.0006449149825334942,5.130078207053907e-05,0.00042529709407039323,-7.791545010363348e-06,2.753824277142966e-06,4.689456288232783e-06,-2.172695117503844e-06
Motorcycles,8660055.0,1048206060.0,742365690.0,175436250990.0,87263125170.0,108432296460.0,33438723313950.0,14286322925430.0,12809771703690.0,20458311372240.0,48562236423.03437,-2592218126.789844,44794499969.19526,448193525980.56165,-125074694852.85938,129639458289.84375,3483336463248.582,0.0006475262493742359,-3.456449712443564e-05,0.0005972874540821023,2.0307850304191227e-06,-5.667190694817011e-07,5.874022179831242e-07,1.5783154230088344e-05
Motorcycles,3333615.0,457629630.0,451069245.0,71018205840.0,63195297735.0,68372389335.0,11924613014460.0,10097557570155.0,9834397255485.0,11190515122395.0,8196050835.916783,1273734598.9661977,7338507562.548765,-74837037458.59688,138421354368.35547,103724624913.04688,-46844970931.86192,0.0007375199290984162,0.00011461674285902243,0.000660354076075439,-3.688314813879763e-06,6.8220435924733066e-06,5.112028530559706e-06,-2.308736504158681e-06
Motorcycles,1889040.0,238837845.0,241047930.0,33175637955.0,30592395645.0,33745996200.0,4939225206825.0,4296878671215.0,4338734765445.0,5037052159110.0,2978545143.7074776,115874161.64821734,2987460352.540495,-8460645453.948954,34253673543.873047,42540156861.927734,-31471957728.06526,0.000834683596287137,3.2471645482902833e-05,0.0008371819228900138,-1.7250457238304971e-06,6.984000617206402e-06,8.673536325942558e-06,-6.416835026934424e-06
Motorcycles,10388190.0,1339352310.0,1255202820.0,232437856530.0,159323972715.0,231215583390.0,45114097382760.0,27172889018715.0,29110425081915.0,48460345387740.0,59754779853.279976,-2509686130.815705,79549689780.43448,-262583726746.86032,-265379356992.9375,-93776564759.21875,1298670237003.805,0.0005537234067077447,-2.3256247576086936e-05,0.0007371548407662421,-7.549498394838928e-07,-7.629875066755346e-07,-2.6961534665312075e-07,3.733783883392364e-06
Motorcycles,6897750.0,959286030.0,759242355.0,188145825330.0,105630864165.0,126066011325.0,39926351085630.0,21440767156905.0,17298916068465.0,24360502305705.0,54735700672.95082,41275598.3223604,42495433437.145836,-1463964283517.3057,719884301384.1484,-242461900705.07812,1129257154318.188,0.0011504183015589493,8.675179660448726e-07,0.0008931560893114105,-1.171552773851507e-05,5.7609496326812786e-06,-1.9403267929588465e-06,9.036998828649997e-06
Motorcycles,1651380.0,167953455.0,257971770.0,19636784235.0,26328752295.0,42453563310.0,2515334044635.0,3125938168005.0,4347599085135.0,7331128350210.0,2555093136.3812532,91756531.47776316,2154277793.0790577,-1554374482.233916,39696576625.631836,1195577375.1308594,26143076928.043564,0.0009369419718380942,3.364673651527184e-05,0.0007899646610116108,-4.435454276925598e-07,1.1327537384711552e-05,3.4116159538970216e-07,7.4600055326330046e-06
Motorcycles,2967690.0,242201040.0,440028255.0,27870406560.0,37115900505.0,71627763195.0,3646249627740.0,4415039447175.0,6230085471915.0,12556214208345.0,8103738283.636363,1204029322.233201,6383460320.257346,48936857732.3822,86083028947.99414,27303988011.714844,42762513788.54758,0.0009201281978930558,0.00013670990988367727,0.0007248015218680754,3.225445784333478e-06,5.67376320607597e-06,1.799615608944216e-06,2.8184925681385546e-06
Motorcycles,5336130.0,730284810.0,656058390.0,116756695470.0,88329275070.0,97283833650.0,20917458832110.0,14310038563440.0,12956864158470.0,16225685669400.0,16812371827.821842,-1456670304.279849,16623765194.135519,336760704553.6501,353924064921.1875,1110752164.578125,177314183800.51053,0.0005904405601814379,-5.115739999488749e-05,0.0005838168066986959,5.1198284098212075e-06,5.380765801950098e-06,1.6886947947252258e-08,2.6957367157470316e-06
Motorcycles,2433975.0,321613140.0,342794460.0,50041818120.0,45812591610.0,52807287000.0,8509799315100.0,7270084748850.0,7089762380640.0,8742766835190.0,7545485240.385543,517466288.1686751,4529041822.177056,-96517783000.92369,85579593526.8086,-33682412586.367188,29815254861.02399,0.001273664216756164,8.734737046340032e-05,0.0007644940413142079,-1.0442802266668437e-05,9.259337973539731e-06,-3.6442898248130148e-06,3.2258802612676956e-06
Motorcycles,1427490.0,143215905.0,228362700.0,17348734515.0,21677210340.0,38941181580.0,2293789929375.0,2524004689530.0,3543171413790.0,6948909522390.0,2980300799.19882,-1233752783.204717,2408860687.181134,-44767725270.16447,-3801328475.538086,31055512215.38672,-51420586890.026146,0.0014625608706465363,-0.0006054551759512183,0.0011821308053391634,-1.8387908806789818e-05,-1.561358789865333e-06,1.2755750333940975e-05,-2.1120507169381563e-05
Motorcycles,321810.0,46763175.0,28794090.0,6917832525.0,3981539655.0,3449024430.0,1041638936115.0,558835542405.0,464218497225.0,477367294530.0,122535498.55388248,-202615808.27258337,872660678.3201268,775970661.9630991,-1255117704.2033691,-711297876.8249512,12600941490.503883,0.0011832127787847042,-0.001956474787806021,0.008426482760644763,1.3208285974545378e-05,-2.1364149936922887e-05,-1.2107449715202872e-05,0.00021448857142875358
Motorcycles,5942775.0,740055900.0,553577460.0,129067135140.0,78140485890.0,77639350200.0,25769841182580.0,14812056134220.0,11848400101110.0,13699249957770.0,36907708756.734604,9203286453.70736,26072867501.25209,504804209404.9189,497102308912.7422,465347055173.1094,1609595240523.2842,0.0010450534648277043,0.0002605939712931585,0.000738261502489104,5.86340304799636e-06,5.773943915168548e-06,5.405100216764462e-06,1.8695774447780776e-05
Motorcycles,1669485.0,220628040.0,251917050.0,32533188150.0,33317501340.0,39509453160.0,5158582908990.0,4945574269500.0,5237820660390.0,6391001889030.0,3376452968.6467085,25818585.089354154,1496413162.2147548,-33206138371.99238,29652656852.60742,8722168493.171875,-22382397736.879364,0.001211422573529307,9.26333554302899e-06,0.0005368914363287865,-9.220661308837635e-06,8.23393261457012e-06,2.421966705468712e-06,-6.215131265776139e-06
Motorcycles,1068960.0,96162540.0,167911635.0,9409691250.0,14950146375.0,27956469315.0,988422340200.0,1463849575095.0,2466736120155.0,4873846392795.0,759008250.4007626,-155011270.89217696,1581004219.6051981,5377012316.111185,13669879355.726562,499117007.4609375,-14226573846.030668,0.0006642378020905657,-0.00013565642510778885,0.001383598620136174,4.55132024838988e-06,1.157073762288898e-05,4.224727802029001e-07,-1.2041946308481242e-05
Motorcycles,3840555.0,387345510.0,443995035.0,61248115440.0,50460635220.0,69727172715.0,11700933149250.0,8297261094000.0,8405482145910.0,12567570940365.0,22181745054.167713,5680783539.828028,18398239499.70918,1049300452142.727,70660731985.80664,59556453051.41406,252691327582.21335,0.001503861120151256,0.0003851414519768559,0.00124734988141274,3.630069062413755e-05,2.444517550577562e-06,2.060363523598563e-06,8.741890549301716e-06
Motorcycles,3210195.0,451537425.0,469412925.0,70188880815.0,68265132255.0,72718927065.0,11713480678485.0,10930047844875.0,10903384385445.0,11800751729055.0,6676836787.883065,2238768306.324561,4078706094.9169865,-37391118252.88849,36833196461.32031,20204194263.11328,-25445424982.040226,0.0006478999288948756,0.00021724326542055163,0.0003957852307660889,-2.0250694351778334e-06,1.994852891246653e-06,1.094241043766198e-06,-1.3781013995819583e-06
Motorcycles,1446360.0,192240165.0,194484675.0,28556827545.0,26038120125.0,27470416365.0,4599802811235.0,3897828928965.0,3699006186825.0,4047534343245.0,3005594768.0791597,188562606.83621192,1319050999.6306455,5261129077.934238,7812655407.642578,-2881620665.3125,-1005030634.8694988,0.0014367381401574316,9.013693127441619e-05,0.0006305343954246003,2.091163310032557e-06,3.1053293124685093e-06,-1.1453699993802792e-06,-3.994737931659037e-07
Motorcycles,9041025.0,1171446285.0,1287951195.0,198866627385.0,170036145060.0,234909078105.0,37992844756065.0,29007364061340.0,31275390060360.0,48288612728955.0,47082244680.57199,3156212458.988436,51432284190.37992,24781057350.34589,-140346193375.14062,-61041602569.0625,170620396134.11874,0.0005759991196908382,3.8612763904282674e-05,0.0006292170353885503,1.0082672419163472e-07,-5.710267617206262e-07,-2.4836005741943613e-07,6.942034546496915e-07
Motorcycles,1922955.0,321109260.0,238362780.0,55666500510.0,39790680675.0,32273681280.0,10013389753560.0,6916274058585.0,5373202427595.0,4683666728010.0,2045299359.818323,-12900738.67988602,2727064282.031562,34706990117.69707,20357762502.609375,-12897507881.947266,7059299473.059284,0.0005531190801709449,-3.4888021051246602e-06,0.0007374916928435948,6.7685267413402175e-06,3.970152969920161e-06,-2.515260663617545e-06,1.3766983854404345e-06
Motorcycles,3173985.0,455301225.0,525711570.0,78985608675.0,74412527925.0,94090653270.0,14895511899525.0,13023480164415.0,13233887108265.0,17535963227730.0,13673641073.86117,-999650083.9298638,7016311446.751025,-357709350536.59076,227778695009.625,67935011851.671875,-372646064833.83875,0.0013572955828529195,-9.922892051849176e-05,0.0006964647150787302,-1.993049650102318e-05,1.2691148489931852e-05,3.785135932218841e-06,-2.076272560432036e-05
Motorcycles,669630.0,118820055.0,108855420.0,21202263915.0,19308453120.0,18183584370.0,3804585650895.0,3444565390860.0,3224005759710.0,3106555233720.0,118672274.53731748,-7000177.265804993,487987602.5666393,312459909.21113455,397984198.5546875,-238196605.95507812,-8033277198.200726,0.000264654609180961,-1.5611305890125956e-05,0.0010882758314522433,8.515439088804409e-07,1.0846224111295726e-06,-6.491548609520408e-07,-2.189301111859951e-05
Motorcycles,363120.0,66228855.0,28781595.0,12112872555.0,5258079090.0,3089828625.0,2221439247555.0,963537584820.0,566567497110.0,421497607725.0,33501452.854634177,8651677.784409827,808543620.7478932,-28051975.1068216,291898568.6064453,1647277479.8581543,48418333191.634155,0.00025407580016720234,6.561452619385926e-05,0.006132013686182303,-3.530514670679585e-07,3.673724131335122e-06,2.0732006524221722e-05,0.0006093746875646826
Motorcycles,2748900.0,357516630.0,439945635.0,52907206710.0,55179096060.0,77871825795.0,8622259913880.0,8030348485950.0,9380477396340.0,14841336029565.0,6409283640.205937,-2039384353.4053793,7461057212.820497,74092566506.97636,93331130099.01562,-94598540012.53516,-9800408472.739931,0.000848186994408707,-0.0002698865243391652,0.0009873758204045225,5.913945057136915e-06,7.4495351092218555e-06,-7.550697654221824e-06,-7.822522552221993e-07
Motorcycles,2395215.0,318455730.0,428694270.0,55255193670.0,55113616650.0,79234711290.0,10786510948680.0,9376485139290.0,9874703968440.0,15050142629880.0,12914922767.45768,-1883415641.3254564,2507245433.7687626,5852280426.861567,-12240260378.019531,14240987761.023438,-28733469763.653484,0.0022511415702080417,-0.00032828963211851953,0.0004370265718423817,6.591190613120841e-07,-1.3785718287772284e-06,1.60390579407631e-06,-3.236136384020619e-06
Motorcycles,7303965.0,863447085.0,876365895.0,142502487165.0,110157388800.0,168972078255.0,27158974559685.0,18375118700610.0,21703548441360.0,36761770227315.0,40429042317.578476,6556731152.93214,63821357801.22579,754133541857.1895,-273259338761.375,154891027763.53125,1172458218135.596,0.0007578374920035683,0.00012290512977398114,0.0011963236069857084,5.2306004750754745e-06,-1.8953014921258166e-06,1.074309838294234e-06,8.132061727003169e-06
Motorcycles,1216860.0,163589640.0,203562675.0,23525811930.0,27498282255.0,35238160575.0,3555812238090.0,3980206296465.0,4782029175705.0,6280913290815.0,1533495381.3998325,132155732.07460196,1185136683.0521796,-19214485695.914185,9153073180.683594,540794624.3339844,-10421304464.65125,0.0010356219373940587,8.924929083509555e-05,0.0008003633807223417,-1.1763247259564871e-05,5.60357767120294e-06,3.3107838447306873e-07,-6.379998045483334e-06
